0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
20014,25,"Chou rouge, cru","Red cabbage, raw",0.076542857,0.90464658,2.1125842e-08,0.09580924,0.0028329334,3.8815906e-08,1.6334663e-08,3.2416538e-10,0.0034442132,0.00017885015,0.0026543655,0.010536539,11.0469092,9.8236256,0.45761607,9.5797,3.9828122e-06
20069,25,"Chou vert, cru","Green cabbage, raw",0.079780867,0.84785008,3.0867861e-08,0.086419386,0.0024250017,4.7971229e-08,3.1982549e-08,5.6200228e-10,0.0052010991,9.8241902e-05,0.005169556,0.021265164,6.7740405,32.975315,0.074547485,7.7562201,3.3539552e-06
20015,25,"Chou vert, cuit","Green cabbage, boiled/cooked in water",0.15090133,1.6026266,5.3943942e-08,0.28291967,0.0046013186,8.1584889e-08,4.0344026e-08,8.5197446e-10,0.0079447153,0.00021843888,0.0066128688,0.029268038,9.679725099999999,45.262778,0.34723334,24.150045,7.0242526e-06
20016,25,"Chou-fleur, cru","Cauliflower, raw",0.076420171,0.72097024,3.0884295e-08,0.1183589,0.0023079647,4.7377017e-08,3.087855e-08,5.3823752e-10,0.0051550829,7.7498785e-05,0.0050214984,0.020968875,6.1954412,32.936458,0.074141098,8.4147326,3.5817808e-06
20017,25,"Chou-fleur, cuit","Cauliflower, cooked",0.13497883,1.4256846,4.7616198e-08,0.26766753,0.0040919279,7.2738588e-08,3.6086606e-08,7.611955e-10,0.0070790389,0.00019649413,0.0058904938,0.026046219,8.6620191,40.260133,0.31218946,21.683398,6.3606162e-06
20082,25,"Chou-fleur, surgelé, cru","Cauliflower, frozen, raw",0.10772938,0.84994165,3.3866052e-08,0.60287185,0.0026291382,5.0799917e-08,3.1451675e-08,6.1542849e-10,0.0055274021,0.00012546395,0.0049255122,0.020715761,7.570609299999999,31.501345,0.16222111,20.662222,6.2623592e-06
20122,25,"Chou-fleur, surgelé, cuit","Cauliflower, frozen, cooked",0.1402355,1.1360164,4.5037595e-08,0.81187912,0.0034064813,6.2576559e-08,3.8052773e-08,7.7284118e-10,0.0067599798,0.00016620174,0.0058478791,0.024908102,9.2146015,37.483675,0.22810802,28.3164,8.3115018e-06
20094,25,"Chou-rave, bouilli/cuit à l'eau","Kohlrabi, boiled/cooked in water",0.14736305,1.5898326,5.2838678e-08,0.23257993,0.0045530774,8.1037621e-08,4.0019953e-08,8.4053525e-10,0.0078817011,0.00021668694,0.006613568,0.029166789,9.661545400000001,45.21326,0.34259035,22.788215,6.6248986e-06
20065,25,"Chou-rave, cru","Turnip cabbage, raw",0.053338092,0.49447315,2.2166979e-08,0.071613798,0.001714035,2.9141185e-08,1.1806143e-08,3.0483117e-10,0.0023516759,7.2777567e-05,0.0016162158,0.0072059194,20.9397295,10.865049,0.41290637,6.3297376,2.5790792e-06
20166,25,"Citrouille, pulpe, crue","Pumpkin, pulp, raw",0.06646940700000001,0.6391278,2.330171e-08,0.098210229,0.0023620301,3.8873465e-08,1.8314558e-08,5.5635064e-10,0.003475377,9.2339843e-05,0.0019974084,0.012752004,5.6042957,17.392357,0.6303618,8.9557792,3.8984618e-06
20018,25,"Coeur de palmier, appertisé, égoutté","Palm heart, canned, drained",0.2822434,1.938078,1.1424416e-07,0.35814939,0.0081944818,1.8081706e-07,9.7258791e-08,6.3278745e-09,0.019884035,0.00045281874,0.012135277,0.077743058,37.571366,167.67171,3.185495,28.522299,9.626979e-06
20019,25,"Concombre, pulpe et peau, cru","Cucumber, pulp and peel, raw",0.049790679,0.51218042,2.2055484e-08,0.082985952,0.0017751792,2.9596266e-08,1.5080849e-08,4.2865237e-10,0.0023721474,5.8043602e-05,0.0012166528,0.0088612135,3.7518034,4.5332567,0.33261299,7.8465895,3.1192496e-06
20210,25,"Concombre, pulpe, cru","Cucumber, pulp, raw",0.049790679,0.51218042,2.2055484e-08,0.082985952,0.0017751792,2.9596266e-08,1.5080849e-08,4.2865237e-10,0.0023721474,5.8043602e-05,0.0012166528,0.0088612135,3.7518034,4.5332567,0.33261299,7.8465895,3.1192496e-06
20138,25,"Courge doubeurre (butternut), pulpe, crue","Squash, butternut, pulp, raw",0.06646940700000001,0.6391278,2.330171e-08,0.098210229,0.0023620301,3.8873465e-08,1.8314558e-08,5.5635064e-10,0.003475377,9.2339843e-05,0.0019974084,0.012752004,5.6042957,17.392357,0.6303618,8.9557792,3.8984618e-06
20134,25,"Courge hokkaïdo, pulpe, crue","Sweet green hokkaido squash, pulp, raw",0.064038266,0.61156264,2.2733056e-08,0.097764368,0.0021766126,3.7035799e-08,1.8067772e-08,5.4395911e-10,0.0032793112,9.0600057e-05,0.0019487012,0.012224306,5.4152012,17.193621,0.62866241,8.5735538,3.819388e-06
20136,25,"Courge melonnette, pulpe, crue","Squash, melonnette jaspée from Vendée, pulp, raw",0.06646940700000001,0.6391278,2.330171e-08,0.098210229,0.0023620301,3.8873465e-08,1.8314558e-08,5.5635064e-10,0.003475377,9.2339843e-05,0.0019974084,0.012752004,5.6042957,17.392357,0.6303618,8.9557792,3.8984618e-06
20128,25,"Courge musquée, pulpe, crue","Pumpkin (cucurbita moschata), pulp, raw",0.064038266,0.61156264,2.2733056e-08,0.097764368,0.0021766126,3.7035799e-08,1.8067772e-08,5.4395911e-10,0.0032793112,9.0600057e-05,0.0019487012,0.012224306,5.4152012,17.193621,0.62866241,8.5735538,3.819388e-06
20145,25,"Courge spaghetti, pulpe, crue","Squash, spaghetti, pulp, raw",0.06646940700000001,0.6391278,2.330171e-08,0.098210229,0.0023620301,3.8873465e-08,1.8314558e-08,5.5635064e-10,0.003475377,9.2339843e-05,0.0019974084,0.012752004,5.6042957,17.392357,0.6303618,8.9557792,3.8984618e-06
20143,25,"Courge spaghetti, pulpe, cuite","Squash, spaghetti, pulp, cooked",0.14014364,1.5097757,4.4632899e-08,0.27551878,0.004665859,7.1884903e-08,2.5931353e-08,8.7725358e-10,0.0059997989,0.00023877391,0.0030970402,0.019702965,9.0657096,27.131451,1.0002639,24.959027,7.5085741e-06
20139,25,"Courge, crue","Squash, all types, raw",0.06646940700000001,0.6391278,2.330171e-08,0.098210229,0.0023620301,3.8873465e-08,1.8314558e-08,5.5635064e-10,0.003475377,9.2339843e-05,0.0019974084,0.012752004,5.6042957,17.392357,0.6303618,8.9557792,3.8984618e-06
20020,25,"Courgette, pulpe et peau, crue","Courgette or zucchini, pulp and peel, raw",0.054458732,0.49836416,1.9872772e-08,0.081236492,0.0018712703,3.2256066e-08,1.5457957e-08,4.6856476e-10,0.0028556576,7.2753994e-05,0.0016688496,0.010643744,4.5788065,15.103261,0.55143517,7.4104659,3.3185199e-06
20021,25,"Courgette, pulpe et peau, cuite","Courgette or zucchini, pulp and peel, cooked",0.11977482,1.2623895,3.8989804e-08,0.24061988,0.0039005939,6.1584877e-08,2.2234734e-08,7.5456557e-10,0.0050939686,0.0002014047,0.0026422719,0.016824475,7.619078699999999,23.879244,0.88580942,21.688193,6.556743e-06
20230,25,"Courgette, pulpe et peau, surgelée, crue","Courgette or zucchini, pulp and peel, frozen, raw",0.092629616,0.701899,2.6078539e-08,0.60936589,0.0023775295,3.8595404e-08,1.8323562e-08,5.7624395e-10,0.0034797453,0.00012809795,0.0019282737,0.011355197,5.9153454,15.548021,0.60166004,20.990804,6.4170202e-06
20264,25,"Courgette, purée","Courgettes, puree",0.11550928,1.2084823,6.567648e-08,0.20544285,0.0036934696,6.0431765e-08,2.208325e-08,7.6227229e-10,0.004958231,0.00019181476,0.002441991,0.016108939,7.300523099999999,22.6753,0.88201141,20.757453,6.7816998e-06
20199,25,"Cresson alénois, cru","Garden cress, raw",0.093922754,0.86839072,3.1859639e-08,0.3194651,0.0027971833,4.6078436e-08,4.8943326e-08,8.5109079e-10,0.0036121306,0.00012614443,0.0020897789,0.013004969,8.540109900000001,9.1589851,0.64257384,15.565662,5.9272031e-06
20022,25,"Cresson de fontaine, cru","Watercress, raw",0.08320377500000001,0.88197407,2.7705681e-08,0.25455792,0.0027608973,4.1726741e-08,1.6434752e-08,3.8600288e-10,0.0032799713,0.00011871735,0.0033945012,0.011125653,22.1015023,-27.744604,0.42476592,12.344515,5.2850565e-06
20231,25,"Crosne, surgelé, cru","Chinese or Japanese artichokes, frozen, raw",0.07421896900000001,0.5405525,2.2733038e-08,0.45589892,0.0018383515,3.0609506e-08,1.2633403e-08,3.356663e-10,0.0026069328,0.00010077628,0.0014381154,0.0069698611,17.6371414,10.402499,0.42241083,15.599283,5.3474966e-06
20097,25,"Échalote, crue","Shallot, raw",0.044373344,0.39375783,1.9902729e-08,0.074771315,0.0014735515,2.5042301e-08,7.2171132e-09,3.0137256e-10,0.0020119408,6.2813809e-05,0.0021524223,0.0069976695,5.1412338,17.997942,0.52911586,5.59938,2.478801e-06
20255,25,"Échalote, cuite","Shallot, cooked",0.10910192,1.1508423,3.9542088e-08,0.24423963,0.0034555885,5.3243551e-08,1.2623954e-08,5.6169045e-10,0.0041192454,0.00019079069,0.0032178567,0.012569261,8.3052791,27.310723,0.86015131,19.941301,5.6608198e-06
20026,25,"Endive, crue","Chicory, raw",0.10622588,0.8613892,1.1791804e-07,0.6772538,0.002554982,3.7896045e-08,1.3692065e-08,7.6902455e-10,0.0029311875,0.00014923788,0.0029482587,0.0084494541,20.7330364,48.136144,0.16989965,21.657792,8.1357386e-06
20060,25,"Épinard, appertisé, égoutté","Spinach, canned, drained",0.10796238,1.0994559,4.2633777e-08,0.29665165,0.0039624226,6.0969969e-08,1.4001136e-08,4.5044878e-09,0.0038592643,0.00024399272,0.0026731312,0.011544302,16.1811717,-8.7724972,0.41445208,18.771343,4.7209296e-06
20059,25,"Épinard, cru","Spinach, raw",0.04644359,0.42252022,1.6864506e-08,0.15732984,0.0015787036,2.4921619e-08,8.8956071e-09,2.1013683e-10,0.001951291,5.2346276e-05,0.0019570819,0.0065511959,13.0995246,-17.23062,0.25886373,7.5587376,3.2507001e-06
20027,25,"Épinard, cuit","Spinach, cooked",0.10988416,1.1398923,3.4776999e-08,0.3761178,0.003465891,5.1650609e-08,1.4655471e-08,4.4660534e-10,0.0039534033,0.00017345307,0.0029310435,0.011744547,17.4660254,-14.438308,0.52468279,22.210061,6.6981539e-06
20270,25,"Épinard, jeunes pousses pour salades, cru","Spinach, young leaves, raw",0.04644359,0.42252022,1.6864506e-08,0.15732984,0.0015787036,2.4921619e-08,8.8956071e-09,2.1013683e-10,0.001951291,5.2346276e-05,0.0019570819,0.0065511959,13.0995246,-17.23062,0.25886373,7.5587376,3.2507001e-06
20285,25,"Épinard, purée","Spinach, puree",0.10544776,1.0836286,5.9263504e-08,0.34078217,0.0032619363,5.0522313e-08,1.4479285e-08,4.5175333e-10,0.0038196596,0.00016416565,0.002743169,0.011060057,17.1624626,-15.56024,0.52051384,21.205375,6.8811413e-06
20083,25,"Épinard, surgelé, cru","Spinach, frozen, raw",0.080142517,0.63143056,2.3261297e-08,0.58486898,0.0020947591,3.1312548e-08,1.1771143e-08,3.2719829e-10,0.0025400065,0.00010478646,0.0021766047,0.0074110061,13.3609776,-13.728992,0.3270566,19.106006,5.6715325e-06
20121,25,"Épinard, surgelé, cuit","Spinach, frozen, cooked",0.10801051,0.88076749,3.2649884e-08,0.79084946,0.002782258,3.9812818e-08,1.5063391e-08,4.3615141e-10,0.0032703193,0.00014204778,0.0026368031,0.0093664449,15.9784936,-15.35115,0.42065698,26.498541,7.6213406e-06
20118,25,"Fenouil, bouilli/cuit à l'eau","Fennel, boiled/cooked in water",0.19447131,1.952452,4.5673296e-08,0.25195579,0.0078735019,8.7015696e-08,2.6107011e-08,7.6245612e-10,0.0092816224,0.00029299979,0.0071428976,0.02913076,38.787128,23.271732,1.9926496,28.534946,9.2019703e-06
20028,25,"Fenouil, cru","Fennel, raw",0.11297773,1.0180899,2.4192363e-08,0.078038651,0.0051079987,5.1826491e-08,1.8464933e-08,4.5807591e-10,0.0062848494,0.00013876102,0.0054609479,0.020822862,31.047926,14.088164,1.479914,12.017018,5.3481284e-06
58103,25,"Gombo, fruit, cuit","Okra, cooked, without salt",0.20788391,2.0349936,4.6923476e-08,0.28002613,0.0098018709,8.9839983e-08,2.6553996e-08,8.1899795e-10,0.011832365,0.00030468662,0.0077958382,0.036361729,39.242597,23.353836,1.9977126,30.033311,9.4447103e-06
20063,25,"Haricot beurre, appertisé, égoutté","Butter bean or yellow bean, canned, drained",0.16680786,1.4130473,6.4754904e-08,0.35800142,0.0052060968,1.04741e-07,1.3734413e-08,5.8631422e-09,0.0092489022,0.00035843651,0.0040001527,0.034995573,20.5492732,97.384003,1.3430169,23.284857,4.9691456e-06
20195,25,"Haricot beurre, cru","Butter bean or yellow bean, raw",0.084762477,0.54413884,3.1504049e-08,0.087665785,0.0020722499,5.9008442e-08,6.2415634e-09,4.1156005e-10,0.0069704312,0.00011572724,0.0031064596,0.029779256,15.6975457,97.924823,1.2213569,6.6651262,2.243862e-06
20203,25,"Haricot beurre, surgelé, cru","Butter bean or yellow bean, frozen, raw",0.11599562,0.69254126,3.4533245e-08,0.58598633,0.0024240541,6.1448247e-08,9.2636871e-09,5.0339463e-10,0.0071825083,0.00016081889,0.0031959768,0.028706763,16.1807569,90.295706,1.2011765,19.331477,5.1362698e-06
20126,25,"Haricot de Lima, cru","Lima bean, raw",0.085173618,0.81719495,2.1183949e-08,0.083703333,0.0037897574,2.9027599e-08,1.5983527e-07,7.6911914e-10,0.0032310747,0.00019705949,0.01087114,0.012537518,16.3029002,-187.36071,0.079458979,7.9313942,3.8183874e-06
20029,25,"Haricot mungo germé ou pousse de ""soja"", appertisé, égoutté","Mung bean, sprouted or soy spouts, canned, drained",0.18918288,1.9508498,6.1813747e-08,0.31498554,0.0078113478,8.6340169e-08,1.8936676e-07,6.571827e-09,0.0066959134,0.00049461036,0.013604956,0.022685735,25.3006789,-202.68466,0.33583221,25.492969,6.8761367e-06
20183,25,"Haricot mungo germé ou pousse de ""soja"", cru","Mung bean, sprouted or soy spouts, raw",0.085173618,0.81719495,2.1183949e-08,0.083703333,0.0037897574,2.9027599e-08,1.5983527e-07,7.6911914e-10,0.0032310747,0.00019705949,0.01087114,0.012537518,16.3029002,-187.36071,0.079458979,7.9313942,3.8183874e-06
20269,25,"Haricot plat, cru","Flat bean, raw",0.084762477,0.54413884,3.1504049e-08,0.087665785,0.0020722499,5.9008442e-08,6.2415634e-09,4.1156005e-10,0.0069704312,0.00011572724,0.0031064596,0.029779256,15.6975457,97.924823,1.2213569,6.6651262,2.243862e-06
20061_2,25,"Haricot vert importé par avion, cru","French bean, raw (Kenya by plane)",0.53800988,7.0811878,1.3218289e-07,0.1450263,0.041536901,1.1923859e-07,7.6071555e-08,1.0846629e-09,0.035336061,0.00018671637,0.014574669,0.15353783,56.712453,92.192419,1.2272649,94.746791,3.7528853e-06
20062,25,"Haricot vert, appertisé, égoutté","French bean, canned, drained",0.16772796,1.398481,6.470399e-08,0.36564458,0.0051573149,1.0450246e-07,1.3792734e-08,5.8658963e-09,0.0094328997,0.00036269325,0.0040834912,0.035786342,20.8988136,100.35034,1.3807825,23.162161,5.1513647e-06
20061_1,25,"Haricot vert, cru","French bean, raw",0.075599498,0.44696472,2.7919578e-08,0.11889528,0.0018086613,5.2114345e-08,5.44581e-09,3.613105e-10,0.0061572089,9.8063086e-05,0.0026980242,0.026177173,13.6907002,86.198492,1.0761014,6.7674649,2.2892267e-06
20030,25,"Haricot vert, cuit","French bean, cooked",0.14281532,1.2040576,4.8602753e-08,0.24698005,0.0038181134,8.4631897e-08,1.011538e-08,6.2254442e-10,0.0089532644,0.00022896209,0.0038504377,0.035108063,18.3257323,107.73218,1.5027976,20.204983,5.0576131e-06
20070,25,"Haricot vert, surgelé, cru","French bean, frozen, raw",0.14108915,0.76845649,3.6877722e-08,1.0113273,0.0025745166,6.3867104e-08,1.2565391e-08,5.7322103e-10,0.0075929991,0.00018749673,0.0032692736,0.029265084,16.5401445,90.495394,1.2279831,28.376179,8.3038497e-06
20071,25,"Haricot vert, surgelé, cuit","French bean, frozen, cooked",0.1774817,1.0362897,4.8368041e-08,1.2612032,0.0033255851,7.7530304e-08,1.5756393e-08,7.1811841e-10,0.0091411709,0.0002367628,0.0039070566,0.034844599,19.6544695,106.36543,1.4713729,36.710929,1.0483039e-05
20257,25,"Haricots verts, purée","French bean, puree",0.13740081,1.1397762,7.4839046e-08,0.20056817,0.003589279,8.331402e-08,9.8525208e-09,6.2610132e-10,0.0087978567,0.00021830768,0.0036455563,0.034349341,17.9856999,106.51297,1.4981351,18.905566,5.1890387e-06
20200,25,"Laitue iceberg, crue","Iceberg lettuce, raw",0.09053676799999999,0.95662727,2.8673486e-08,0.25626139,0.0037079001,4.3238893e-08,1.4023586e-08,4.1204058e-10,0.0037287736,0.00013679769,0.0031677233,0.013225867,9.0261379,11.657992,0.67763912,14.377815,4.7994957e-06
20171,25,"Laitue romaine, crue","Cos or romaine lettuce, raw",0.093922754,0.86839072,3.1859639e-08,0.3194651,0.0027971833,4.6078436e-08,4.8943326e-08,8.5109079e-10,0.0036121306,0.00012614443,0.0020897789,0.013004969,8.540109900000001,9.1589851,0.64257384,15.565662,5.9272031e-06
20031,25,"Laitue, crue","Lettuce, raw",0.093922754,0.86839072,3.1859639e-08,0.3194651,0.0027971833,4.6078436e-08,4.8943326e-08,8.5109079e-10,0.0036121306,0.00012614443,0.0020897789,0.013004969,8.540109900000001,9.1589851,0.64257384,15.565662,5.9272031e-06
20099,25,"Mâche, crue","Lamb's lettuce, raw",0.093922754,0.86839072,3.1859639e-08,0.3194651,0.0027971833,4.6078436e-08,4.8943326e-08,8.5109079e-10,0.0036121306,0.00012614443,0.0020897789,0.013004969,8.540109900000001,9.1589851,0.64257384,15.565662,5.9272031e-06
20066,25,"Maïs doux, appertisé, égoutté","Sweet corn, canned, drained",0.17729529,1.3913648,5.079755e-08,0.27912483,0.0053483419,1.5450336e-07,1.8612153e-08,5.1107859e-09,0.013855141,0.00034990948,0.0053678364,0.068185846,30.3480839,67.974191,0.875042,18.52237,4.710794e-06
20049,25,"Maïs doux, en épis, cuit","Sweet corn, on the cob, cooked",0.20114238,1.8064845,5.5966136e-08,0.26313503,0.0054252123,1.3687641e-07,2.0371257e-08,1.2992452e-09,0.015896181,0.00033534339,0.0067283212,0.066970519,37.865904,89.289239,1.1819784,23.618542,6.5933925e-06
20108,25,"Maïs doux, en épis, surgelé, cru","Sweet corn, on the cob, frozen, raw",0.14770884,0.99216354,3.5771748e-08,0.63292768,0.0032072187,9.2096482e-08,1.6028639e-08,9.5903694e-10,0.011673167,0.00021555711,0.0049970177,0.04980567,29.2303842,65.403455,0.8110612,21.083434,6.2051167e-06
20233,25,"Maïs doux, surgelé, cru","Sweet corn, frozen, raw",0.12815246,0.85216216,3.2807355e-08,0.62250319,0.0028147233,7.6715251e-08,1.3851542e-08,8.0745427e-10,0.0094682958,0.00018150666,0.0040534493,0.039901146,23.1140915,52.870146,0.67298208,20.350896,5.8302134e-06
20272,25,"Mesclun ou salade, mélange de jeunes pousses","Mesclun or salads, mix of baby leaves",0.13411953,1.0276605,3.5585489e-08,0.94872031,0.0031624819,5.3024119e-08,5.4207836e-08,9.6870308e-10,0.0043187987,0.00016869654,0.0022251697,0.014106419,9.382943000000001,9.8525476,0.6746123,29.348788,1.0741641e-05
20033,25,"Navet, cuit","Turnip, cooked",0.11011633,1.1522433,3.8897015e-08,0.22928841,0.0034453755,5.3605713e-08,1.5884588e-08,5.1147714e-10,0.0041559125,0.00018428994,0.0023027218,0.011665834,23.7677575,17.328145,0.66318035,19.832999,5.3977925e-06
20064,25,"Navet, pelé, cru","Turnip, peeled, raw",0.045299867,0.39622822,1.9412457e-08,0.062112493,0.0014670936,2.5354430999999998e-08,9.9820913e-09,2.5904082e-10,0.0020440252,5.7347871e-05,0.0013771966,0.0062354157,18.2459259,9.5385437,0.36203385,5.5258293,2.2570948e-06
20234,25,"Navet, surgelé, cru","Turnip, frozen, raw",0.085421793,0.61331753,2.5821499e-08,0.60831261,0.0020240816,3.2543617e-08,1.3514272e-08,3.9053226e-10,0.0027652257,0.00011532409,0.001668383,0.0074007442,18.3003976,10.533231,0.43228604,19.662207,5.5825069e-06
20034,25,"Oignon, cru","Onion, raw",0.048678343,0.42117222,1.9799457e-08,0.068407137,0.0016999193,2.8027742e-08,7.8345372e-09,2.9595288e-10,0.0023857661,6.5232394e-05,0.0022783666,0.0086300812,5.5696773,17.590791,0.73595119,5.7881569,2.4333402e-06
20035,25,"Oignon, cuit","Onion, cooked",0.11410293,1.1816773,3.9353675e-08,0.23671609,0.0037201097,5.676022e-08,1.3350474e-08,5.5503337e-10,0.0045591668,0.00019359368,0.0033661024,0.014491539,8.8097837,26.829797,1.1044028,20.142545,5.6057621e-06
20180,25,"Oignon, séché","Onion, dried",0.97226536,3.5644408,2.1452843e-07,13.857026,0.013107009,2.515715e-07,8.1738932e-08,3.232216e-09,0.024919167,0.00086013825,0.023456109,0.077344481,48.654199,181.18818,8.2917757,319.44944,3.3943229e-05
20235,25,"Oignon, surgelé, cru","Onion, frozen, raw",0.10815453,0.8180632,2.9104857e-08,0.60795061,0.0029973731,5.1263097e-08,1.4572568e-08,4.8954451e-10,0.004074155,0.00013933438,0.0029716221,0.013334361,8.9076877,20.117405,1.2390188,22.147417,6.2407359e-06
20111,25,"Oseille, crue","Sorrel, raw",0.067150184,0.57066067,2.3715762e-08,0.23951448,0.0020132903,3.3976283e-08,3.5874903e-08,6.1955305e-10,0.0026582608,8.0786755e-05,0.0014738671,0.00953699,6.0305003,6.8240067,0.47938833,11.623745,4.4333367e-06
20181,25,"Panais, cru","Parsnip, raw",0.053272693,0.49424063,2.2157229e-08,0.070628383,0.0017132958,2.9129605e-08,1.1797426e-08,3.0460004e-10,0.0023504852,7.2707071e-05,0.0016159782,0.0072039196,20.9383246,10.863926,0.41278868,6.3068977,2.5714617e-06
20133,25,"Panais, cuit","Parsnip, cooked",0.12472819,1.340529,4.3295998e-08,0.24329965,0.0039080543,6.0502827e-08,1.8318509e-08,5.8317665e-10,0.0046857813,0.00021584032,0.0026514808,0.013222092,26.9778179,19.505409,0.74611068,21.864794,5.958468e-06
20036,25,"Petits pois, appertisés, égouttés","Garden peas, canned, drained",0.1634525,1.383593,5.5084272e-08,0.30874657,0.0044904602,1.0341234e-07,1.5191401e-08,5.022133e-09,0.010023127,0.00033880637,0.0080339216,0.039538713,18.0664119,94.409145,0.91639548,20.665653,4.9623889e-06
20072,25,"Petits pois, crus","Garden peas, raw",0.094581806,0.70194063,3.8576611e-08,0.094122743,0.0018156501,2.8457e-08,8.7136251e-09,1.6092642e-09,0.0026516265,0.00032798163,0.010673835,0.0093961719,23.395559,162.30522,0.18652161,6.9499254,2.9253146e-06
20037,25,"Petits pois, cuits","Garden peas, cooked",0.16158763,1.4404015,5.9422151e-08,0.24928801,0.003667141,5.4583354e-08,1.3919324e-08,2.0660693e-09,0.0046684522,0.00048887717,0.013083886,0.014863194,29.365103,195.05989,0.43082762,20.067686,5.8699953e-06
20284,25,"Petits pois, purée","Green peas, puree",0.15198858,1.3660929,8.2344481e-08,0.13614162,0.0034081617,5.2556136e-08,1.3047787e-08,2.0522358e-09,0.004442488,0.00047418511,0.012882339,0.014036076,28.957295,193.88137,0.41716465,17.249368,5.436826e-06
20084,25,"Petits pois, surgelés, crus","Garden peas, frozen, raw",0.11888987,0.80965711,3.3089593e-08,0.58787692,0.0023021722,6.0289719e-08,1.1412314e-08,7.4410227e-10,0.0070326864,0.00017316222,0.0062400203,0.027778694,12.8915827,74.505538,0.6596094,20.128189,5.5573753e-06
20124,25,"Petits pois, surgelés, cuits","Garden peas, frozen, cooked",0.15327238,1.0889589,4.4130592e-08,0.79436312,0.003024543,7.3661863e-08,1.4644233e-08,9.2314862e-10,0.0085183446,0.00022191943,0.0073833928,0.033158512,15.4301798,87.718078,0.80912122,27.692581,7.4879905e-06
20151,25,"Piment, cru","Chili pepper, raw",0.08034247600000001,0.71509323,2.3678478e-08,0.51465014,0.0027615982,3.448166e-08,1.3885981e-08,3.3554156e-10,0.0029979268,9.1501052e-05,0.0017189697,0.009241486,6.5707468,6.384829,0.29351058,17.106646,5.9394601e-06
20038,25,"Pissenlit, cru","Dandelion, raw",0.093922754,0.86839072,3.1859639e-08,0.3194651,0.0027971833,4.6078436e-08,4.8943326e-08,8.5109079e-10,0.0036121306,0.00012614443,0.0020897789,0.013004969,8.540109900000001,9.1589851,0.64257384,15.565662,5.9272031e-06
20039,25,"Poireau, cru","Leek, raw",0.067167253,0.61130198,3.0762232e-08,0.10244795,0.0021667926,3.7485539e-08,4.4913118e-08,5.0903565e-10,0.0036666339,6.7857307e-05,0.0020528189,0.013718949,14.1624994,10.102522,0.34811727,7.9498023,3.2460283e-06
20040,25,"Poireau, cuit","Leek, cooked",0.14095881,1.4772716,5.3347743e-08,0.28046898,0.0044377966,7.0263628e-08,5.7001877e-08,8.2198362e-10,0.0062232115,0.00021017518,0.0031617667,0.02083248,19.0627872,18.615991,0.6705662,23.783917,6.7464482e-06
20236,25,"Poireau, surgelé, cru","Leek, frozen, raw",0.10277047,0.76278388,3.4260229e-08,0.6399531,0.0025398744,4.2457443e-08,4.4601047e-08,6.0106367e-10,0.0042432074,0.0001204218,0.0022527279,0.014262374,14.8501395,10.90666,0.41617799,21.43321,6.356477e-06
20216,25,"Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau","Snow pea, boiled/cooked in water",0.20444877,1.8823272,7.3950601e-08,0.29832945,0.0046566655,6.870798e-08,1.8233465e-08,2.599068e-09,0.0058712971,0.00062596018,0.0164585,0.018780082,37.117993,243.85939,0.53924149,24.704526,7.2401932e-06
20173,25,"Pois mange-tout ou pois gourmand, cru","Snow pea, raw",0.12151914,0.95805816,4.8399732e-08,0.11773777,0.0023541598,3.6153794e-08,1.1724623e-08,2.0303453e-09,0.0033653703,0.00042379861,0.01343576,0.011961951,29.61903,202.92676,0.23569406,8.7379081,3.6687088e-06
20243,25,"Pois mange-tout ou pois gourmands, cuits","Snow pea, cooked",0.20444877,1.8823272,7.3950601e-08,0.29832945,0.0046566655,6.870798e-08,1.8233465e-08,2.599068e-09,0.0058712971,0.00062596018,0.0164585,0.018780082,37.117993,243.85939,0.53924149,24.704526,7.2401932e-06
20168,25,"Poivron jaune, cru","Sweet pepper, yellow, raw",0.08034247600000001,0.71509323,2.3678478e-08,0.51465014,0.0027615982,3.448166e-08,1.3885981e-08,3.3554156e-10,0.0029979268,9.1501052e-05,0.0017189697,0.009241486,6.5707468,6.384829,0.29351058,17.106646,5.9394601e-06
20275,25,"Poivron rouge, appertisé, égoutté","Sweet pepper, red, canned, drained",0.13633369,1.2968284,4.9089609e-08,0.63858334,0.0048846983,6.896346e-08,1.7202575e-08,4.9381245e-09,0.0046282962,0.00028007245,0.0022414715,0.0132078,9.5994251,12.282016,0.42430806,27.882551,7.0782452e-06
20087,25,"Poivron rouge, cru","Sweet pepper, red, raw",0.08034247600000001,0.71509323,2.3678478e-08,0.51465014,0.0027615982,3.448166e-08,1.3885981e-08,3.3554156e-10,0.0029979268,9.1501052e-05,0.0017189697,0.009241486,6.5707468,6.384829,0.29351058,17.106646,5.9394601e-06
20088,25,"Poivron rouge, cuit","Sweet pepper, red, cooked",0.15634916,1.5985131,4.5073012e-08,0.76197391,0.0051326057,6.6754713e-08,2.0758209e-08,6.1932031e-10,0.005442076,0.0002377941,0.0027717881,0.01560223,10.1946482,14.27325,0.60677858,34.480283,9.8927214e-06
